Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:1880:1000,CP039759.1,98.675,151,2,0,1,151,886029,886179,3.16e-68,268
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:1880:1000,CP039759.1,98.013,151,3,0,1,151,636680,636830,1.47e-66,263
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:1880:1000,CP039759.1,98.013,151,3,0,1,151,750051,750201,1.47e-66,263
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:1880:1000,CP039759.1,98.013,151,3,0,1,151,2249892,2249742,1.47e-66,263
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:1880:1000,CP039759.1,98.013,151,3,0,1,151,2255148,2254998,1.47e-66,263
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:1880:1000,CP039759.1,98.013,151,3,0,1,151,2299747,2299597,1.47e-66,263
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:2810:1000,CP041699.1,99.329,149,1,0,1,149,459109,459257,8.62e-69,270
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:2810:1000,CP041699.1,99.329,149,1,0,1,149,1357085,1357233,8.62e-69,270
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:2810:1000,CP041699.1,99.329,149,1,0,1,149,3821594,3821446,8.62e-69,270
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:2810:1000,CP041699.1,99.329,149,1,0,1,149,4607275,4607127,8.62e-69,270
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:2810:1000,CP041699.1,99.329,149,1,0,1,149,4649502,4649354,8.62e-69,270
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:2810:1000,CP041699.1,99.329,149,1,0,1,149,4794383,4794235,8.62e-69,270
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:2810:1000,CP041699.1,99.329,149,1,0,1,149,4890183,4890035,8.62e-69,270
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:1880:1010,CP039759.1,98.000,150,3,0,1,150,886029,886178,5.23e-66,261
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:1880:1010,CP039759.1,97.333,150,4,0,1,150,636680,636829,2.44e-64,255
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:1880:1010,CP039759.1,97.333,150,4,0,1,150,750051,750200,2.44e-64,255
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:1880:1010,CP039759.1,97.333,150,4,0,1,150,2249892,2249743,2.44e-64,255
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:1880:1010,CP039759.1,97.333,150,4,0,1,150,2255148,2254999,2.44e-64,255
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:1880:1010,CP039759.1,97.333,150,4,0,1,150,2299747,2299598,2.44e-64,255
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:1470:1040,CP043177.1,98.000,150,3,0,1,150,244668,244817,5.23e-66,261
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:1470:1040,CP043177.1,98.000,150,3,0,1,150,250688,250837,5.23e-66,261
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:1470:1040,CP043177.1,98.000,150,3,0,1,150,1779672,1779523,5.23e-66,261
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:1470:1040,CP043177.1,98.000,150,3,0,1,150,1884350,1884201,5.23e-66,261
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:1470:1040,CP043177.1,98.000,150,3,0,1,150,2447253,2447104,5.23e-66,261
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:1470:1040,CP043177.1,98.000,150,3,0,1,150,2681313,2681164,5.23e-66,261
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:1730:1050,CP043177.1,98.667,150,2,0,1,150,244668,244817,1.13e-67,267
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:1730:1050,CP043177.1,98.667,150,2,0,1,150,250688,250837,1.13e-67,267
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:1730:1050,CP043177.1,98.667,150,2,0,1,150,1779672,1779523,1.13e-67,267
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:1730:1050,CP043177.1,98.667,150,2,0,1,150,1884350,1884201,1.13e-67,267
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:1730:1050,CP043177.1,98.667,150,2,0,1,150,2447253,2447104,1.13e-67,267
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:1730:1050,CP043177.1,98.667,150,2,0,1,150,2681313,2681164,1.13e-67,267
Bacillus sp. (in: Bacteria),FS10000603:2:BPC29607-1927:1:1101:9400:1060,MN160534.1,97.315,149,4,0,1,149,3,151,8.68e-64,254
Salmonella enterica subsp. enterica serovar Nchanga,FS10000603:2:BPC29607-1927:1:1101:15340:1060,MN160620.1,98.667,150,2,0,1,150,333,482,1.13e-67,267
Enterococcus faecalis,FS10000603:2:BPC29607-1927:1:1101:5370:1080,MN396191.1,99.338,151,1,0,1,151,360,510,6.78e-70,274
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:14280:1080,CP041699.1,98.667,150,2,0,1,150,459109,459258,1.13e-67,267
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:14280:1080,CP041699.1,98.667,150,2,0,1,150,1357085,1357234,1.13e-67,267
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:14280:1080,CP041699.1,98.667,150,2,0,1,150,3821594,3821445,1.13e-67,267
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:14280:1080,CP041699.1,98.667,150,2,0,1,150,4607275,4607126,1.13e-67,267
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:14280:1080,CP041699.1,98.667,150,2,0,1,150,4649502,4649353,1.13e-67,267
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:14280:1080,CP041699.1,98.667,150,2,0,1,150,4794383,4794234,1.13e-67,267
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:14280:1080,CP041699.1,98.667,150,2,0,1,150,4890183,4890034,1.13e-67,267
Enterococcus faecalis,FS10000603:2:BPC29607-1927:1:1101:9890:1090,MN396191.1,98.675,151,2,0,1,151,360,510,3.16e-68,268
Bacillus sp. (in: Bacteria),FS10000603:2:BPC29607-1927:1:1101:15340:1090,MN160504.1,98.675,151,2,0,1,151,4,154,3.16e-68,268
Lactobacillus fermentum,FS10000603:2:BPC29607-1927:1:1101:4290:1120,KX951729.1,98.000,150,3,0,2,151,2,151,5.28e-66,261
Pseudomonas aeruginosa,FS10000603:2:BPC29607-1927:1:1101:9120:1120,MN006641.2,98.675,151,2,0,1,151,319,469,3.16e-68,268
Salmonella enterica subsp. enterica serovar Kaapstad,FS10000603:2:BPC29607-1927:1:1101:13710:1120,MN160629.1,98.667,150,2,0,1,150,334,483,1.13e-67,267
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:9740:1130,CP031886.1,98.013,151,3,0,1,151,463500,463650,1.47e-66,263
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:9740:1130,CP031886.1,98.013,151,3,0,1,151,508063,508213,1.47e-66,263
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:9740:1130,CP031886.1,98.013,151,3,0,1,151,513318,513468,1.47e-66,263
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:9740:1130,CP031886.1,98.013,151,3,0,1,151,1852214,1852064,1.47e-66,263
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:9740:1130,CP031886.1,98.013,151,3,0,1,151,2070767,2070617,1.47e-66,263
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:9740:1130,CP031886.1,98.013,151,3,0,1,151,2182266,2182116,1.47e-66,263
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:1360:1140,CP043177.1,98.026,152,2,1,1,151,244668,244819,1.47e-66,263
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:1360:1140,CP043177.1,98.026,152,2,1,1,151,250688,250839,1.47e-66,263
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:1360:1140,CP043177.1,98.026,152,2,1,1,151,1779672,1779521,1.47e-66,263
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:1360:1140,CP043177.1,98.026,152,2,1,1,151,1884350,1884199,1.47e-66,263
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:1360:1140,CP043177.1,98.026,152,2,1,1,151,2447253,2447102,1.47e-66,263
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:1360:1140,CP043177.1,98.026,152,2,1,1,151,2681313,2681162,1.47e-66,263
Escherichia coli,FS10000603:2:BPC29607-1927:1:1101:2490:1140,MN396564.1,100.000,151,0,0,1,151,147,297,1.46e-71,279
